property_id,name,address,min_price,max_price,min_beds,max_beds,available,amenities,contact_phone,main_image,image_count,url
100233464,Shibui Apartments,"714 Woodrow St Houston, TX",845,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/88715333/slide.webp,1,https://www.rentable.co/houston-tx/shibui
5786735,Garrison Loft,"3615 Montrose Ave Houston, TX",996,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77845543/slide.webp,1,https://www.rentable.co/houston-tx/garrison-loft
5786738,East Town Lofts,"1309 Ennis St Houston, TX",986,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77845546/slide.webp,1,https://www.rentable.co/houston-tx/east-town-lofts
100141216,10 Oak Court,"10 Oak Ct Houston, TX",1937,,,,True,"Air Conditioning, Fitness Center, Storage",2106409390,https://images.rentable.co/105563/86014590/slide.webp,1,https://www.rentable.co/houston-tx/10-oak-court
5595792,Post Oak Condos,"1409 Post Oak Blvd Houston, TX",1190,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/73608975/slide.webp,1,https://www.rentable.co/katy-tx/277071-lodgemist-ct
5785979,Park Lofts,"707 Marston St Houston, TX",1011,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77829709/slide.webp,1,https://www.rentable.co/houston-tx/park-lofts
5786733,Kirby Lofts at the Parc,"2811 Kirby Dr Houston, TX",944,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77845541/slide.webp,1,https://www.rentable.co/houston-tx/kirby-lofts-at-the-parc
5595795,Franklin Lofts,"915 Franklin St Houston, TX",1008,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/73608977/slide.webp,1,https://www.rentable.co/houston-tx/915-franklin-st-apt-5n
100233468,Upper Kirby,"2305 W Alabama St Houston, TX",1600,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/88715337/slide.webp,1,https://www.rentable.co/houston-tx/upper-kirby
100230156,The Place at Greenway,"3333 Cummins Ln Houston, TX",1040,,,,True,"Air Conditioning, Fitness Center, Storage, Upper Kirby",2818863387,https://images.rentable.co/105563/88593277/slide.webp,1,https://www.rentable.co/houston-tx/the-place-at-greenway
100243023,33 Thirty Three,"3333 Weslayan St Houston, TX",1180,,,,True,"Air Conditioning, Fitness Center, Storage, Upper Kirby",2818863387,https://images.rentable.co/105563/89009731/slide.webp,1,https://www.rentable.co/houston-tx/33-thirty-three
100244391,Hazal Spring,"3214 Tidwell Rd Houston, TX",850,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/89033707/slide.webp,1,https://www.rentable.co/houston-tx/hazal-spring
100243020,Zollie Scales Apartments,"4001 Corder St Houston, TX",825,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/89009721/slide.webp,1,https://www.rentable.co/houston-tx/zollie-scales-apartments
5785264,Flora Condos and Lofts,"1617 Enid St Houston, TX",1004,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77815045/slide.webp,1,https://www.rentable.co/houston-tx/flora-condos-and-lofts
5785976,Prime Lofts,"2311 Westheimer Rd Houston, TX",898,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/77829708/slide.webp,1,https://www.rentable.co/houston-tx/prime-lofts
100244390,Pont Alba,"4301 Bissonnet St Houston, TX",1180,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/89033704/slide.webp,1,https://www.rentable.co/houston-tx/pont-alba
5597934,Plaza Condos Greenway,"14 Greenway Plz Houston, TX",1058,,,,True,"Air Conditioning, Fitness Center, Storage, Upper Kirby",2818863387,https://images.rentable.co/105563/73657596/slide.webp,1,https://www.rentable.co/houston-tx/plaza-condos-greenway
5597932,Dakar Homes,"12707 Boheme Dr Houston, TX",1730,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://images.rentable.co/105563/73657594/slide.webp,1,https://www.rentable.co/houston-tx/dakar-homes
4340044,5023 Ridgewest Street Houston TX,"5023 Ridgewest Street Houston, TX",1619,,,,True,"Dog Friendly, Cat Friendly, House, Dishwasher",8446446137,https://images.rentable.co/90453/70917952/slide.webp,1,https://www.rentable.co/houston-tx/5023-ridgewest-st
4931104,Trails At Lake Houston,"13922 Woodson Park Drive Houston, TX",1195,1705,1.0,2.0,True,"Dishwasher, Pool",3464880816,https://images.rentable.co/115384/57231436/slide.webp,1,https://www.rentable.co/houston-tx/trails-at-lake-houston
4899845,Lodge At West Oaks,"14913 Richmond Ave Houston, TX",939,1239,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, In Unit Laundry",2546154062,https://images.rentable.co/115384/56761962/slide.webp,1,https://www.rentable.co/houston-tx/the-lodge-at-west-oaks
5452281,17150 Amarose Drive Houston Tx,"17150 Amarose Drive Houston, TX",1859,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/70283446/slide.webp,1,https://www.rentable.co/houston-tx/17150-amarose-drive-houston-tx
5481958,19227 Gunther Springs Court Houston Tx,"19227 Gunther Springs Court Houston, TX",2289,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/70987991/slide.webp,1,https://www.rentable.co/houston-tx/19227-gunther-springs-court-houston-tx
100244393,Leonora Apartments,"7611 Glenview Dr Houston, TX",855,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/leonora-apartments
5786737,Woodleade Lofts,"3250 Center St Houston, TX",993,,,,True,"Air Conditioning, Fitness Center, Storage",2818863387,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/woodleade-lofts
5443910,911 Staffordale Manor Lane Houston Tx,"911 Staffordale Manor Lane Houston, TX",1819,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/70060731/slide.webp,1,https://www.rentable.co/houston-tx/911-staffordale-manor-lane-houston-tx
5486886,10026 Copper Hollow Ln Houston Tx,"10026 Copper Hollow Lane Houston, TX",1999,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/71078777/slide.webp,1,https://www.rentable.co/houston-tx/10026-copper-hollow-ln-houston-tx
100370122,Bambriar Dr,"Houston, TX",728,,,,False,,4705368312,https://images.rentable.co/114514/93133312/slide.webp,1,https://www.rentable.co/houston-tx/bambriar-dr
3932634,18822 Remington Park Drive Houston Tx,"18822 Remington Park Drive Houston, TX",1559,,,,True,"Dog Friendly, Cat Friendly, Virtual Tour, House, Covered Parking",8446446137,https://images.rentable.co/90453/39355931/slide.jpg,1,https://www.rentable.co/houston-tx/18822-remington-park-dr
5142542,9746 Phil Halstead Drive Houston Tx,"9746 Phil Halstead Drive Houston, TX",1879,,,,True,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/61575526/slide.webp,1,https://www.rentable.co/houston-tx/9746-phil-halstead-drive-houston-tx
4527040,13830 Keyworth Dr Houston Tx,"13830 Keyworth Drive Houston, TX",1699,,,,False,"Dog Friendly, Cat Friendly, House, Dishwasher, Fireplace",8446446137,https://images.rentable.co/90453/70948984/slide.webp,1,https://www.rentable.co/houston-tx/13830-keyworth-dr
5492039,3155 Boynton Dr Houston Tx,"3155 Boynton Drive Houston, TX",1449,,,,False,"Dog Friendly, Cat Friendly, House, Dishwasher",8446446137,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/3155-boynton-dr-houston-tx
4931094,Windfern Meadows,"12919 Windfern Road Houston, TX",915,990,,,True,"Dog Friendly, Cat Friendly, Covered Parking, Dishwasher, Pool",9363103798,https://images.rentable.co/115384/57226338/slide.webp,1,https://www.rentable.co/houston-tx/windfern-meadows
4734941,15747 Granite Mountain Trail Houston Tx,"15747 Granite Mountain Trail Houston, TX",1799,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/54837202/slide.webp,1,https://www.rentable.co/houston-tx/15747-granite-mountain-trl
100527515,Beautiful Home In Desirable Oak Forest!,"907 Garden Oaks Trce Houston, TX",2850,,,,True,"Dog Friendly, Cat Friendly, House, Dishwasher",,https://images.rentable.co/92567/98406993/slide.webp,1,https://www.rentable.co/houston-tx/907-garden-oaks-trce
5940890,5716 Pickfair,"Houston, TX",999,,,,True,"Dog Friendly, Cat Friendly",,https://images.rentable.co/77475/87033550/slide.webp,1,https://www.rentable.co/houston-tx/properties/5940890
4495918,The Park at Cumberland,"505 Cypress Station Dr Houston, TX",815,1575,1.0,3.0,True,"Dog Friendly, Cat Friendly",8337560713,https://images.rentable.co/95732/75090293/slide.webp,1,https://www.rentable.co/houston-tx/the-park-at-cumberland
5474621,4006 Brandemere Way Houston Tx,"4006 Brandemere Way Houston, TX",1849,,,,False,"Dog Friendly, Cat Friendly, House, Dishwasher, Fireplace",8446446137,https://images.rentable.co/90453/70827124/slide.webp,1,https://www.rentable.co/houston-tx/4006-brandemere-way-houston-tx
5483533,15707 Western Skies Drive Houston Tx,"15707 Western Skies Drive Houston, TX",2379,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/71026691/slide.webp,1,https://www.rentable.co/houston-tx/15707-western-skies-drive-houston-tx
5365034,19325 Cascade Green Court Houston Tx,"19325 Cascade Green Court Houston, TX",1849,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/68199960/slide.webp,1,https://www.rentable.co/houston-tx/19325-cascade-green-court-houston-tx
100547666,3 Bedroom Home Centrally Located!,"9707 Riddlewood Ln Houston, TX",2650,,,,True,"Dog Friendly, Cat Friendly, House, Dishwasher",,https://images.rentable.co/92567/99073057/slide.webp,1,https://www.rentable.co/houston-tx/3-bedroom-home-centrally-located
100593034,5922 Hollister Cole,"Houston, TX",2300,,,,True,House,,https://images.rentable.co/129118/100582712/slide.webp,1,https://www.rentable.co/houston-tx/5922-hollister-cole
100333108,Texas Medical Center,"7901 Cambridge Houston, TX",895,1150,,,True,"Dog Friendly, Cat Friendly, Pool",,https://images.rentable.co/100003602/95152424/slide.webp,1,https://www.rentable.co/houston-tx/texas-medical-center
5142548,12439 Sterlingstone Drive Houston Tx,"12443 Sterlingstone Drive Houston, TX",2109,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/61670605/slide.webp,1,https://www.rentable.co/houston-tx/12443-sterlingstone-drive-houston-tx
100592430,Charming 5- Bedroom Home In The Heart Of Texas!,"10118 Norvic St Houston, TX",1900,,,,False,House,,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/charming-5-bedroom-home-in-the-heart-of-texas
5361919,*most Affordable In Houston * Pet Friendly * Teak Living Is A Must See! *,"14703 Park Row Houston, TX",910,1150,,,True,"Furnished, Dog Friendly, Cat Friendly, Fitness Center, Storage",,https://images.rentable.co/2567/86092627/slide.webp,1,https://www.rentable.co/houston-tx/most-affordable-in-houston-pet-friendly-teak-living-is-a-must-see
100114985,5704 Edgemoor Dr,"Houston, TX",995,1100,1.0,2.0,True,"Dog Friendly, Cat Friendly, Pool",,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/5704-edgemoor-dr
100114979,In The Heart Of Montrose,"820 W Alabama St Houston, TX",950,1050,1.0,2.0,True,"Dog Friendly, Cat Friendly",,https://assets.rentable.co/v2/508691ceae28d16de5b8ab3fcd97372fb5a7ec87/assets/search/no-photo-027c6e0e74cff99b133c82d6f8763f83d43e0986dedadc0c3def833ea01f972e.png,1,https://www.rentable.co/houston-tx/in-the-heart-of-montrose
4751259,3031 Sumpter St,"Houston, TX",849,850,,,True,"Dog Friendly, Cat Friendly, Section 8, Storage, Disability Access",,https://images.rentable.co/77475/63702502/slide.webp,1,https://www.rentable.co/houston-tx/3031-sumpter-st
100297545,Whittfield Apartments,"12735 Whittington Dr Houston, TX",779,1019,1.0,2.0,True,"Dog Friendly, Cat Friendly",,https://images.rentable.co/100000663/93363992/slide.webp,1,https://www.rentable.co/houston-tx/whittfield-apartments
4885580,2055 Sweet Lilac Drive Houston Tx,"17142 Common Point Drive Houston, TX",1599,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/57206589/slide.webp,1,https://www.rentable.co/houston-tx/2055-sweet-lilac-drive-houston-tx
5471461,21406 Jamals Way Houston Tx,"21406 Jamals Way Houston, TX",1849,,,,False,"Dog Friendly, Cat Friendly, House",8446446137,https://images.rentable.co/90453/70760551/slide.webp,1,https://www.rentable.co/houston-tx/21406-jamals-way-houston-tx
100099083,Trails Of Timber Creek Apartments,"5315 Timber Creek Pl Dr Houston, TX",900,1050,,,True,"Dog Friendly, Cat Friendly, Dishwasher, Pool",,https://images.rentable.co/100000662/86886490/slide.webp,1,https://www.rentable.co/houston-tx/trails-of-timber-creek
100311361,Tuscany Lane Apartments,"1615 Bering Dr Houston, TX",1160,1770,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, In Unit Laundry",8329577325,https://images.rentable.co/96247/91139843/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-lane-apartments
100311366,Tuscany Oaks Apartments,"2525 Augusta Dr Houston, TX",1125,1345,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",2818434384,https://images.rentable.co/96247/91139899/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-oaks-apartments
3887576,Le Palais Apartments,"1916 West Gray Street Houston, TX",1855,3600,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2813469094,https://images.rentable.co/96247/54073091/slide.webp,1,https://www.rentable.co/houston-tx/le-palais
100311363,Tuscany Row Townhomes,"2210 Augusta Dr Houston, TX",2375,2750,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",2816882093,https://images.rentable.co/96247/91139923/slide.webp,1,https://www.rentable.co/katy-tx/290311-hauter-way
3887575,Tuscany Walk Apartments,"2001 South Voss Road Houston, TX",1275,2875,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2813469087,https://images.rentable.co/96247/54073094/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-walk-apartments
100311365,Waters of Winrock Apartments,"6403 Del Monte Houston, TX",800,945,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",8329577450,https://images.rentable.co/96247/91140011/slide.webp,1,https://www.rentable.co/houston-tx/6403-del-monte
100311364,Tuscany Park Apartments,"2505 S Voss Rd Houston, TX",965,1385,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",2813469054,https://images.rentable.co/96247/91139916/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-park-apartments
100311359,Tuscany Villas Townhomes,"824 Bering Dr Houston, TX",2515,3140,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",8327898798,https://images.rentable.co/96247/91139835/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-villas-townhomes
100311362,Tuscany Gate Apartments,"1801 Bering Dr Houston, TX",1065,1220,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",8329577357,https://images.rentable.co/96247/91139855/slide.webp,1,https://www.rentable.co/houston-tx/tuscany-gate-apartments
3887555,Tuscany Court Apartments,"1901 Augusta Drive Houston, TX",1175,2220,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2816881712,https://images.rentable.co/96247/54069592/slide.webp,1,https://www.rentable.co/houston-tx/1901-augusta-dr
3887557,Woodlake Oaks Apartments,"9550 Ella Lee Lane Houston, TX",765,1420,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",2816882162,https://images.rentable.co/149680/93243673/slide.webp,1,https://www.rentable.co/houston-tx/9550-ella-lee-lane
4596801,Oaks of Charleston,"16 Charleston Park Dr. Houston, TX",829,1150,1.0,2.0,True,"Dog Friendly, Cat Friendly, Covered Parking, Fitness Center, Pool",7136644068,https://images.rentable.co/108985/51718275/slide.webp,1,https://www.rentable.co/houston-tx/oaks-of-charleston
3674265,Gables CityWalk,"2828 Greenbriar Houston, TX",1244,3951,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, In Unit Laundry",8327939876,https://images.rentable.co/89305/52206624/slide.webp,1,https://www.rentable.co/houston-tx/2828-greenbriar
3456049,Gables Revere Upper Kirby,"2305 W Alabama St Houston, TX",1456,3763,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",8325585741,https://images.rentable.co/89305/59839436/slide.webp,1,https://www.rentable.co/houston-tx/gables-upper-kirby
100505736,Artisan West,"8300 Sands Point Dr Houston, TX",730,3722,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Pool",7137713006,https://images.rentable.co/71073/97794247/slide.webp,1,https://www.rentable.co/houston-tx/artisan-west
100351895,HollyView Apartments,"5555 Holly View Dr Houston, TX",825,1315,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Fitness Center, Pool",7136886601,https://images.rentable.co/122784/92460729/slide.webp,1,https://www.rentable.co/houston-tx/properties/100351895
2270514,Camden McGowen Station,"2727 Travis St Houston, TX",1729,3899,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",4093592544,https://images.rentable.co/5166/34169479/slide.webp,1,https://www.rentable.co/houston-tx/camden-mcgowen-station
4038758,M5250,"5250 Brownway St Houston, TX",1286,3861,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, In Unit Laundry",2816265824,https://images.rentable.co/89305/47314263/slide.webp,1,https://www.rentable.co/houston-tx/m5250
4067251,Crimson,"2200 Westcreek Lane Houston, TX",3960,7636,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",2818016024,https://images.rentable.co/89305/66458319/slide.webp,1,https://www.rentable.co/houston-tx/crimson
3887552,Tuscany Apartments,"1100 Bering Drive Houston, TX",1090,2030,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",8327028773,https://images.rentable.co/96247/46635557/slide.jpg,1,https://www.rentable.co/houston-tx/1100-bering-dr
3675667,Camden Downtown,"1521 Austin St Houston, TX",1739,3389,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",4092260192,https://images.rentable.co/5166/39098927/slide.webp,1,https://www.rentable.co/houston-tx/camden-downtown
3083038,Gia IV @ Bellaire,"6120 Bellaire Blvd Houston, TX",899,1349,1.0,2.0,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking",7139950710,https://images.rentable.co/66143/82856484/slide.webp,1,https://www.rentable.co/houston-tx/6120-bellaire-blvd
1730268,Leaf Hollow Apartments & Townhomes - Luxury Living In The Heart Of Spring Branch,"1760 Campbell Rd Houston, TX",1079,1675,1.0,3.0,True,"Dog Friendly, Cat Friendly, Balcony/Deck/Patio, Storage, Disability Access",7134679905,https://images.rentable.co/63248/85914705/slide.webp,1,https://www.rentable.co/houston-tx/leaf-hollow-apartments-amp-townhomes-luxury-living-in-the-hart-of-spring-branch
909863,Camden Greenway,"3800 Audley St Houston, TX",1229,2129,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",4092315985,https://images.rentable.co/5166/37244282/slide.webp,1,https://www.rentable.co/houston-tx/camden-greenway
100419082,Muse at Museum District,"1301 Richmond Ave Houston, TX",1260,3606,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3465723405,https://images.rentable.co/100004385/94883398/slide.webp,1,https://www.rentable.co/houston-tx/muse-at-museum-district
2903328,Tanglebrook Apartments,"1410-1430 Fountainview Drive Houston, TX",1118,5697,1.0,2.0,True,"Dog Friendly, Cat Friendly, Pool",2817711625,https://images.rentable.co/81594/39679134/slide.webp,1,https://www.rentable.co/houston-tx/tanglebrook-apartments
100008454,Briarwood Apartments,"2520 Winrock Houston, TX",700,2000,,,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",3466089721,https://images.rentable.co/96247/85011820/slide.webp,1,https://www.rentable.co/houston-tx/2520-winrock
5548457,Somerset,"8000 W Tidwell Road W Tidwell Rd Houston, TX",724,1324,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Fitness Center, Pool",8328431239,https://images.rentable.co/125170/72515194/slide.webp,1,https://www.rentable.co/houston-tx/properties/5548457
5548473,Portico Kirby,"7550 Kirby Dr Houston, TX",1328,2359,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Fitness Center",8328431923,https://images.rentable.co/125170/78889022/slide.webp,1,https://www.rentable.co/houston-tx/portico-kirby
100459335,2030 Ewing St,"Houston, TX",2016,,,,False,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio",8329315589,https://images.rentable.co/100004155/96472325/slide.webp,1,https://www.rentable.co/houston-tx/2030-ewing-st
100146652,1404 W Grey St,"Houston, TX",1820,,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",8329315589,https://images.rentable.co/100004155/99534640/slide.webp,1,https://www.rentable.co/houston-tx/1404-w-grey-st
4597157,852 Usener St,"Houston, TX",1704,,,,False,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",4695025146,https://images.rentable.co/5452/79341080/slide.webp,1,https://www.rentable.co/houston-tx/elan-heights
5016689,2222 W Dallas St,"Houston, TX",1737,1742,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/46136360/slide.webp,1,https://www.rentable.co/houston-tx/2222-w-dallas-st
4730224,778 Preston St,"Houston, TX",1723,5023,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/63008066/slide.webp,1,https://www.rentable.co/houston-tx/778-preston-st
4598127,4010 Southwest Fwy,"Houston, TX",1610,2035,1.0,2.0,False,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",4695025146,https://images.rentable.co/5452/79340735/slide.webp,1,https://www.rentable.co/houston-tx/4100-southwest-fwy
4598147,3210 Smith St,"Houston, TX",1982,2362,1.0,2.0,False,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",4695025146,https://images.rentable.co/5452/79341098/slide.webp,1,https://www.rentable.co/houston-tx/3120-smith-st
4179761,701 W Cavalcade St,"Houston, TX",1554,2883,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/63008396/slide.webp,1,https://www.rentable.co/houston-tx/701-w-cavalcade-st
4181896,4021 Koehler St,"Houston, TX",1612,1960,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/63009567/slide.webp,1,https://www.rentable.co/houston-tx/4021-koehler-st
4183786,3132 Memorial St,"Houston, TX",1730,5964,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/63010434/slide.webp,1,https://www.rentable.co/houston-tx/3132-memorial-st
5548808,6150 W. Tidwell,"Houston, TX",679,1159,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Pool",8328432256,https://images.rentable.co/125170/72527994/slide.webp,1,https://www.rentable.co/houston-tx/6150-w-tidwell
5822167,Revl Med Center,"7892 Knight Rd Houston, TX",1178,12646,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, In Unit Laundry",3465347949,https://images.rentable.co/114467/78533010/slide.webp,1,https://www.rentable.co/houston-tx/revl-med-center
3450955,Gables Post Oak,"1875 Post Oak Park Drive Houston, TX",1405,2898,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2816669539,https://images.rentable.co/89305/58082916/slide.webp,1,https://www.rentable.co/houston-tx/1875-post-oak-park-drive
100579670,1024 Town Pl St,"Houston, TX",1836,,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",8329315589,https://images.rentable.co/100004155/100115384/slide.webp,1,https://www.rentable.co/houston-tx/1024-town-pl-st
100484824,1001 Eberhard St,"Houston, TX",2049,,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",8329315589,https://images.rentable.co/100004155/97069791/slide.webp,1,https://www.rentable.co/houston-tx/1001-eberhard-st
100482959,1811 Foxwood Rd,"Houston, TX",1659,,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",8329315589,https://images.rentable.co/100004155/97006924/slide.webp,1,https://www.rentable.co/houston-tx/1811-foxwood-rd
100160681,3120 Smith St,"Houston, TX",1606,,,,False,"Dog Friendly, Cat Friendly, Air Conditioning, Dishwasher",4246770333,https://images.rentable.co/100004349/99764718/slide.webp,1,https://www.rentable.co/houston-tx/properties/100160681
100033038,808 Pease St,"Houston Downtown Midtown, TX",1740,,,,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Fitness Center",2145560840,https://images.rentable.co/122398/86125145/slide.webp,1,https://www.rentable.co/houston-tx/808-pease-st
4377552,3620 Washington Ave,"Montrose Museum District, TX",1430,,,,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Fitness Center",2145560840,https://images.rentable.co/5452/86125144/slide.webp,1,https://www.rentable.co/houston-tx/3620-washington-ave
4321562,2001 Taylor St,"Houston, TX",2061,,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/46136193/slide.webp,1,https://www.rentable.co/houston-tx/2001-taylor-st
100146650,2207 N MacGregor,"Houston, TX",1666,7635,1.0,4.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",8329315589,https://images.rentable.co/100004155/96471794/slide.webp,1,https://www.rentable.co/houston-tx/properties/100146650
4911687,3004 Memorial Ct,"Houston, TX",3071,3075,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, In Unit Laundry, Balcony/Deck/Patio",5128775964,https://images.rentable.co/5452/63009744/slide.webp,1,https://www.rentable.co/houston-tx/3004-memorial-ct
